Column1,Ligand_name,SMILES
8421,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
8422,testmol6,CN=C=O
8423,testmol7,O=Cc1ccc(O)c(OC)c1
8424,testmol8,COc1cc(C=O)ccc1O
8425,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
8426,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
8427,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
8428,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
8429,testmol13,CN1CCC[C@H]1c2cccnc2
8430,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
8431,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
8432,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
8433,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
8434,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
8435,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
8436,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
8437,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
8438,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
8439,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
8440,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
8441,testmol24,c1ccc(c(c1)O)O
8442,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
8443,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
8444,testmol27,CC(CN)O
8445,testmol28,C(C(=O)COP(=O)(O)O)N
8446,testmol29,CCn1cnc2c1ncnc2N
8447,testmol30,CCC(C)(C(C(=O)O)O)O
8448,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
8449,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
8450,testmol33,c1c(cc(c(c1O)O)O)O
8451,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
8452,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
8453,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
8454,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
8455,testmol38,c1cc(c(c(c1)O)O)C(=O)O
8456,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
8457,testmol40,CCC(C(=O)C)(C(=O)O)O
8458,testmol41,CC(=O)C(C)(C(=O)O)O
8459,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
8460,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
8461,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
8462,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
8463,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
8464,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
8465,testmol48,C(=O)C(C(=O)O)N
8466,testmol49,C(=CC=O)C=C(C(=O)O)N
8467,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
8468,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
8469,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
8470,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
8471,testmol54,CC(C)(CO)C(=O)C(=O)O
8472,testmol55,CC1(COC(=O)C1=O)C
8473,testmol56,C1C(C(C(OC1O)CO)O)O
8474,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
8475,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
8476,testmol59,C(CC(=O)O)C(C(=O)O)O
8477,testmol60,C(C(=O)[O-])(C(=O)[O-])O
8478,testmol61,C(C(=O)O)(C(=O)O)O
8479,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
8480,testmol63,CCC(C)C(=O)C(=O)O
8481,testmol64,C(CC(=O)N)C(=O)C(=O)O
8482,testmol65,CC(C)C(=O)C(=O)O
8483,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
8484,testmol67,C(CC(=O)O)C(=O)C(=O)O
8485,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
8486,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
8487,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
8488,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
8489,testmol70,CCC(=O)C(=O)O
8490,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
8491,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
8492,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
8493,testmol74,CC(CC(C(=O)O)N)N
8494,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
8495,testmol76,c1c(c(cc(c1Cl)O)Cl)O
8496,testmol77,c1cc(c(cc1Cl)O)Cl
8497,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
8498,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
8499,testmol80,CC(=O)C=CC=C(C(=O)O)O
8500,testmol81,CC(C)CC(=O)C(=O)O
8501,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
8502,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
8503,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
8504,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
8505,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
8506,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
8507,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
8508,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
8509,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
8510,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
8511,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
8512,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
8513,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
8514,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
8515,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
8516,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
8517,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
8518,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
8519,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
8520,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
8521,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
8522,testmol6,CN=C=O
8523,testmol7,O=Cc1ccc(O)c(OC)c1
8524,testmol8,COc1cc(C=O)ccc1O
8525,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
8526,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
8527,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
8528,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
8529,testmol13,CN1CCC[C@H]1c2cccnc2
8530,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
8531,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
8532,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
8533,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
8534,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
8535,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
8536,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
8537,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
8538,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
8539,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
8540,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
8541,testmol24,c1ccc(c(c1)O)O
8542,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
8543,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
8544,testmol27,CC(CN)O
8545,testmol28,C(C(=O)COP(=O)(O)O)N
8546,testmol29,CCn1cnc2c1ncnc2N
8547,testmol30,CCC(C)(C(C(=O)O)O)O
8548,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
8549,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
8550,testmol33,c1c(cc(c(c1O)O)O)O
8551,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
8552,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
8553,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
8554,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
8555,testmol38,c1cc(c(c(c1)O)O)C(=O)O
8556,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
8557,testmol40,CCC(C(=O)C)(C(=O)O)O
8558,testmol41,CC(=O)C(C)(C(=O)O)O
8559,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
8560,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
8561,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
8562,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
8563,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
8564,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
8565,testmol48,C(=O)C(C(=O)O)N
8566,testmol49,C(=CC=O)C=C(C(=O)O)N
8567,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
8568,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
8569,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
8570,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
8571,testmol54,CC(C)(CO)C(=O)C(=O)O
8572,testmol55,CC1(COC(=O)C1=O)C
8573,testmol56,C1C(C(C(OC1O)CO)O)O
8574,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
8575,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
8576,testmol59,C(CC(=O)O)C(C(=O)O)O
8577,testmol60,C(C(=O)[O-])(C(=O)[O-])O
8578,testmol61,C(C(=O)O)(C(=O)O)O
8579,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
8580,testmol63,CCC(C)C(=O)C(=O)O
8581,testmol64,C(CC(=O)N)C(=O)C(=O)O
8582,testmol65,CC(C)C(=O)C(=O)O
8583,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
8584,testmol67,C(CC(=O)O)C(=O)C(=O)O
8585,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
8586,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
8587,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
8588,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
8589,testmol70,CCC(=O)C(=O)O
8590,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
8591,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
8592,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
8593,testmol74,CC(CC(C(=O)O)N)N
8594,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
8595,testmol76,c1c(c(cc(c1Cl)O)Cl)O
8596,testmol77,c1cc(c(cc1Cl)O)Cl
8597,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
8598,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
8599,testmol80,CC(=O)C=CC=C(C(=O)O)O
8600,testmol81,CC(C)CC(=O)C(=O)O
8601,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
8602,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
8603,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
8604,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
8605,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
8606,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
8607,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
8608,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
8609,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
8610,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
8611,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
8612,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
8613,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
8614,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
8615,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
8616,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
8617,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
8618,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
8619,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
8620,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
8621,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
8622,testmol6,CN=C=O
8623,testmol7,O=Cc1ccc(O)c(OC)c1
8624,testmol8,COc1cc(C=O)ccc1O
8625,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
8626,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
8627,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
8628,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
8629,testmol13,CN1CCC[C@H]1c2cccnc2
8630,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
8631,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
8632,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
8633,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
8634,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
8635,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
8636,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
8637,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
8638,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
8639,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
8640,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
8641,testmol24,c1ccc(c(c1)O)O
8642,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
8643,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
8644,testmol27,CC(CN)O
8645,testmol28,C(C(=O)COP(=O)(O)O)N
8646,testmol29,CCn1cnc2c1ncnc2N
8647,testmol30,CCC(C)(C(C(=O)O)O)O
8648,testmol31,C1(C(C(C(C(C1O)O)OP(=O)(O)O)O)O)O
8649,testmol32,c1cc(ccc1C(=O)NC(CCC(=O)O)C(=O)O)N(CC2CNc3c(c(=O)nc([nH]3)N)N2)C=O
8650,testmol33,c1c(cc(c(c1O)O)O)O
8651,testmol34,CCCCCC(=O)C=CC1C(CC(=O)C1CCCCCCC(=O)O)O
8652,testmol35,C1CCC(=O)NCCCCCC(=O)NCC1
8653,testmol36,C1C=CC(=NC1C(=O)O)C(=O)O
8654,testmol37,C(C(C(C(=O)C(=O)C(=O)O)O)O)O
8655,testmol38,c1cc(c(c(c1)O)O)C(=O)O
8656,testmol39,c1cc(c(c(c1)O)O)CCC(=O)O
8657,testmol40,CCC(C(=O)C)(C(=O)O)O
8658,testmol41,CC(=O)C(C)(C(=O)O)O
8659,testmol42,C(=C/C(=C(\C(=O)O)/N)/C(=O)O)\C=O
8660,testmol43,C(C(C(C1(C(N(C2C(N1O)C(=O)NC(=N2)N)O)O)O)O)O)O
8661,testmol44,C(C(C(C1C(N(c2c(c(=O)[nH]c(n2)N)N1)O)O)O)O)O
8662,testmol45,CC(=O)C(=O)C1=NC2C(N=C(NC2=O)N)N(C1O)O
8663,testmol46,C(C(C(C1=Nc2c([nH]c(nc2=O)N)N(C1O)O)O)O)OP(=O)(O)OP(=O)(O)OP(=O)(O)O
8664,testmol47,C(=CC(=O)O)C=C(C(=O)O)N
8665,testmol48,C(=O)C(C(=O)O)N
8666,testmol49,C(=CC=O)C=C(C(=O)O)N
8667,testmol50,CC(CO)(C(COP(=O)(O)O)O)O
8668,testmol51,C(=CC(=O)O)C=C(C(=O)O)C(=O)O
8669,testmol52,C1=CC(OC1=O)(CC(=O)O)Cl
8670,testmol53,C(C(C(CO)O)O)C(=O)C(=O)O
8671,testmol54,CC(C)(CO)C(=O)C(=O)O
8672,testmol55,CC1(COC(=O)C1=O)C
8673,testmol56,C1C(C(C(OC1O)CO)O)O
8674,testmol57,CSCCC(=O)/C(=C/OP(=O)(O)O)/O
8675,testmol58,C(CC(=O)O)C(=O)/C=C/C=C(/C(=O)O)\O
8676,testmol59,C(CC(=O)O)C(C(=O)O)O
8677,testmol60,C(C(=O)[O-])(C(=O)[O-])O
8678,testmol61,C(C(=O)O)(C(=O)O)O
8679,testmol62,C(C(C(COP(=O)(O)O)O)O)C(=O)C(=O)O
8680,testmol63,CCC(C)C(=O)C(=O)O
8681,testmol64,C(CC(=O)N)C(=O)C(=O)O
8682,testmol65,CC(C)C(=O)C(=O)O
8683,testmol66,C(C(C(C(C(=O)C(=O)O)O)O)O)O
8684,testmol67,C(CC(=O)O)C(=O)C(=O)O
8685,testmol68,CCC(CC)(C(=O)NC(=O)N)Br
8686,testmol67,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)O)C)C)C)C)C)C)C)C
8687,testmol68,CC=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1cccc(c1O)OC)C)C)C)C)C)C)C
8688,testmol69,CC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCCC(=CCc1ccccc1O)C)C)C)C)C)C)C)C
8689,testmol70,CCC(=O)C(=O)O
8690,testmol71,C(C(C(=O)O)OP(=O)(O)O)O
8691,testmol72,C(C(C(=O)O)OP(=O)(O)O)OP(=O)(O)O
8692,testmol73,C1=C(C(C=C(C1O)Cl)Cl)Cl
8693,testmol74,CC(CC(C(=O)O)N)N
8694,testmol75,C1=C(C(C=C(C1O)Cl)O)Cl
8695,testmol76,c1c(c(cc(c1Cl)O)Cl)O
8696,testmol77,c1cc(c(cc1Cl)O)Cl
8697,testmol78,C(C(=O)C(C(C(=O)C(=O)O)O)O)O
8698,testmol79,CC1(C(COP(=O)(OP(=O)(O1)O)O)O)CO
8699,testmol80,CC(=O)C=CC=C(C(=O)O)O
8700,testmol81,CC(C)CC(=O)C(=O)O
8701,idarubicin,C[C@H]1[C@H]([C@H](C[C@@H](O1)O[C@H]2C[C@@](CC3=C2C(=C4C(=C3O)C(=O)C5=CC=CC=C5C4=O)O)(C(=O)C)O)N)O
8702,bicalutamide,CC(CS(=O)(=O)C1=CC=C(C=C1)F)(C(=O)NC2=CC(=C(C=C2)C#N)C(F)(F)F)O 
8703,teniposide,COC1=CC(=CC(=C1O)OC)[C@H]2[C@@H]3[C@H](COC3=O)[C@@H](C4=CC5=C(C=C24)OCO5)O[C@H]6[C@@H]([C@H]([C@H]7[C@H](O6)CO[C@H](O7)C8=CC=CS8)O)O
8704,camptothecin,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)O
8705,JMS-053,C1=CC=C(C=C1)C2=CC3=C(S2)C(=N)C(=O)NC3=O
8706,etoposide,C[C@@H]1OC[C@@H]2[C@@H](O1)[C@@H]([C@H]([C@@H](O2)O[C@H]3[C@H]4COC(=O)[C@@H]4[C@@H](C5=CC6=C(C=C35)OCO6)C7=CC(=C(C(=C7)OC)O)OC)O)O
8707,azt,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)CO)N=[N+]=[N-]
8708,naproxen,C[C@@H](C1=CC2=C(C=C1)C=C(C=C2)OC)C(=O)O 
8709,indoxyl sulfate,C1=CC=C2C(=C1)C(=CN2)OS(=O)(=O)O
8710,ibuprofen,CC(C)CC1=CC=C(C=C1)C(C)C(=O)O
8711,diazepam,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3
8712,oxyphenbutazone,CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
8713,CMPF,CCCC1=C(C(=C(O1)CCC(=O)O)C(=O)O)C
8714,azapropazone,CCCC1C(=O)N2C3=C(C=CC(=C3)C)N=C(N2C1=O)N(C)C
8715,diflunisal,C1=CC(=C(C=C1C2=C(C=C(C=C2)F)F)C(=O)O)O
8716,warfarin,CC(=O)CC(C1=CC=CC=C1)C2=C(C3=CC=CC=C3OC2=O)O
8717,testmol1,Cc1cccc(c1n2c(cc(c2C)/C=N\NC(=O)C(=O)Nc3ccc(cc3)[N+](=O)[O-])C)C
8718,testmol2,C[C@H]1CCCC[NH+]1CC#CC(c2ccccc2)(c3ccccc3)O
8719,testmol3,Cc1ccc(cc1C)OCCOc2c(cc(cc2I)/C=N/n3cnnc3)OC
8720,testmol4,c1ccc(c(c1)C#N)Sc2ccccc2C(=O)OCC(=O)Nc3ccc4c(c3)OCCO4
8721,testmol5,COc1cccc(c1)NC(=O)c2cccnc2
8722,testmol6,CN=C=O
8723,testmol7,O=Cc1ccc(O)c(OC)c1
8724,testmol8,COc1cc(C=O)ccc1O
8725,testmol9,CC(=O)NCCC1=CNc2c1cc(OC)cc2
8726,testmol10,CC(=O)NCCc1c[nH]c2ccc(OC)cc12
8727,testmol11,CCc(c1)ccc2[n+]1ccc3c2[nH]c4c3cccc4
8728,testmol12,CCc1c[n+]2ccc3c4ccccc4[nH]c3c2cc1
8729,testmol13,CN1CCC[C@H]1c2cccnc2
8730,testmol14,CCC[C@@H](O)CC\C=C\C=C\C#CC#C\C=C\CO
8731,testmol15,CC1=C(C(=O)C[C@@H]1OC(=O)[C@@H]2[C@H](C2(C)C)/C=C(\C)/C(=O)OC)C/C=C\C=C
8732,testmol16,O1C=C[C@H]([C@H]1O2)c3c2cc(OC)c4c3OC(=O)C5=C4CCC(=O)5
8733,testmol17,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H](O)[C@H](O)1
8734,testmol18,OC[C@@H](O1)[C@@H](O)[C@H](O)[C@@H]2[C@@H]1c3c(O)c(OC)c(O)cc3C(=O)O2
8735,testmol19,CC(=O)OCCC(/C)=C\C[C@H](C(C)=C)CCC=C
8736,testmol20,CC[C@H](O1)CC[C@@]12CCCO2
8737,testmol21,CC(C)[C@@]12C[C@@H]1[C@@H](C)C(=O)C2
8738,testmol22,OCCc1c(C)[n+](cs1)Cc2cnc(C)nc2N
8739,testmol53,CC(C)C(C(C(=O)O)O)C(=O)O
8740,testmol23,C([C@@H]1[C@H]([C@@H]([C@H]([C@@H](O1)O)O)O)O)O
8741,testmol24,c1ccc(c(c1)O)O
8742,testmol25,CC(=O)OC(CC(=O)O)C[N+](C)(C)C
8743,testmol26,C1=CC(C(C(=C1)C(=O)O)O)O
8744,testmol27,CC(CN)O
8745,testmol28,C(C(=O)COP(=O)(O)O)N
